ImageName,Q1 Score,Q2 Score,Q3 Score,Q4 Score,Q5 Score,Q6 Score
SD-SY (103).jpg,88.63428,53,95,20,35,33.995705
SD-SY (104).jpg,52.500473,95,56,40,37,17.463583
SD-SY (109).jpg,56.450085,67.78826,51.875305,29.207827,19,24.213127
SD-SY (111).jpg,62,95,55.16416,38,35,17
SD-SY (112).jpg,95,95,50.18803,39,17.052998,21
SD-SY (114).jpg,68.1696,95,55.04962,39,40,35.910355
SD-SY (115).jpg,95,95,95,38,25.674784,35.26042
SD-SY (116).jpg,59.562256,58.80788,63,24.61311,40,18
SD-SY (117).jpg,54.10869,95,57,36,37,18
SD-SY (122).jpg,59.919052,95,90.95717,22.531885,18,20.457806
SD-SY (128).jpg,73.025085,74.20801,51,37,40,30.58498
SD-SY (13).jpg,50.175594,95,57,33.250076,21,22
SD-SY (133).jpg,86.333466,95,95,36,20,25.637346
SD-SY (136).jpg,81.6107,95,95,38,35.048054,21
SD-SY (148).jpg,59.94896,95,56,38,15,23.355556
SD-SY (149).jpg,95,64.71912,95,31.72436,35,25.00882
SD-SY (150).jpg,59.708694,50,65,37,39,16.164581
SD-SY (155).jpg,95,65.83576,64,15.690001,39,19.441818
SD-SY (16).jpg,63.59855,95,65,38,17,16
SD-SY (166).jpg,92.30888,53.338894,67.51393,24.337202,35,15
SD-SY (167).jpg,55.658127,53,95,32.272358,35.268494,15.017229
SD-SY (168).jpg,51.4774,95,59,38,38,15.063585
SD-SY (180).jpg,95,95,95,40,16.741112,26.156952
SD-SY (181).jpg,73.182304,95,54,37,36,22
SD-SY (188).jpg,95,95,62,36,19,23.344162
SD-SY (189).jpg,75.77986,95,61.646374,39,15,15.551726
SD-SY (200).jpg,90.858154,95,59,35,21,22.593258
SD-SY (201).jpg,95,95,95,39,21,17.28124
SD-SY (202).jpg,95,95,77.20564,36,20,19
SD-SY (214).jpg,81.11224,95,62,36,15,16.730885
SD-SY (221).jpg,68.36665,95,61,38,15,38
SD-SY (222).jpg,95,95,68.35997,37,21,37.242172
SD-SY (223).jpg,54.41662,67.1884,53,27.072277,21,15
SD-SY (234).jpg,62.588127,95,65,38,19,15
SD-SY (236).jpg,77.74718,95,65,37,18,15.906199
SD-SY (238).jpg,73.540245,95,60,38,20,20.164497
SD-SY (25).jpg,95,95,50,37,18,25.05508
SD-SY (256).jpg,95,59,55,16,38,23.96819
SD-SY (257).jpg,95,95,55,35,19,15.779306
SD-SY (258).jpg,95,95,65,35,16,21
SD-SY (259).jpg,73.737946,95,76.60013,36,38,22.124594
SD-SY (270).jpg,54.14899,95,61,38,22,16.791063
SD-SY (271).jpg,57.247562,95,59,37,15,21.814342
SD-SY (276).jpg,95,95,61.585014,35,19,21.452524
SD-SY (28).jpg,53.68348,95,64,39,16,19
SD-SY (288).jpg,56,58,50,36,40,21
SD-SY (289).jpg,52.227455,95,57,39,16.6095,17
SD-SY (29).jpg,92.10059,95,54.51787,37,17,15.107358
SD-SY (292).jpg,69.14733,95,53,35,17,18
SD-SY (293).jpg,76.64988,95,56,39,16,18
SD-SY (30).jpg,86.19815,61,66.2195,24.510626,16,22.71986
SD-SY (304).jpg,76.22521,95,87.59012,18,18.83336,20
SD-SY (309).jpg,56.723076,95,63,40,19,17.242388
SD-SY (31).jpg,68.59488,95,54,37,22.162313,18
SD-SY (310).jpg,57.23283,95,59.968014,22,35,20.971098
SD-SY (32).jpg,62.82733,95,54,38,18,19.508762
SD-SY (322).jpg,66.987816,95,58,37,22,18
SD-SY (323).jpg,95,95,54,40,22,21
SD-SY (324).jpg,78.89998,95,53,35,33.869934,16
SD-SY (33).jpg,80.43843,95,55,35,39,20.284561
SD-SY (34).jpg,54,95,52,18,36,22
SD-SY (35).jpg,95,95,95,35,39,20.33073
SD-SY (36).jpg,50.2563,95,56,35,35,20.791637
SD-SY (37).jpg,53.162086,55,62,39,40,16
SD-SY (38).jpg,95,62.531956,95,16,36,19
SD-SY (39).jpg,63.510017,95,60,20.019741,20,18
SD-SY (40).jpg,58.405903,95,50.94251,35,40,18
SD-SY (41).jpg,74.91663,95,74.53945,40,20,35.300774
SD-SY (42).jpg,74.96209,95,73.85574,38,32.043964,38.25295
SD-SY (43).jpg,93.12433,95,59,40,20,32.977085
SD-SY (44).jpg,62.74211,61,55,24.915386,30.691109,16
SD-SY (45).jpg,95,68.33302,89.46575,36,37,17
SD-SY (46).jpg,95,95,95,36,17,25.806396
SD-SY (47).jpg,95,95,77.65287,36,19,20
SD-SY (48).jpg,64.637695,95,57,37,16,24.606869
SD-SY (49).jpg,73.89194,95,55,40,23.119076,23.925865
SD-SY (50).jpg,61.46263,58.27047,55,35,23.98956,21
SD-SY (51).jpg,50.613365,95,51,37.706993,17,27.831074
SD-SY (52).jpg,68.93237,75.3776,67.05154,18,37,15
SD-SY (53).jpg,79.37735,95,59,35,29.551987,17
SD-SY (54).jpg,68.91965,95,58.803776,39,40,37
SD-SY (55).jpg,77.28688,95,83.31438,39,27.769611,27.710896
SD-SY (56).jpg,51.377483,95,65,39,17,19
SD-SY (59).jpg,76.54603,95,51.07825,39,16,15
SD-SY (60).jpg,95,95,62,39,17.277771,17
SD-SY (61).jpg,95,95,61,37,16,19.076597
SD-SY (674).jpg,56,86.45839,54,40,36,20
SD-SY (675).jpg,51.448948,95,53,35,15.724452,18
SD-SY (676).jpg,53.541035,95,55,40,20,24.401539
SD-SY (677).jpg,55.538788,54,60,36,37,15
SD-SY (678).jpg,95,95,62,20,20,17
SD-SY (679).jpg,52.888275,64,64,26.66031,15,20.266869
SD-SY (682).jpg,54.258987,95,60,35,22.013523,17
SD-SY (683).jpg,63.21039,54.088493,57,21,15,19.853268
SD-SY (684).jpg,66.7735,95,59,38,16.878616,21
SD-SY (685).jpg,50.384144,60,54,19,21,16
SD-SY (686).jpg,57.776207,58.229618,59,37,18,17.131157
SD-SY (687).jpg,50.44833,95,54,35,24.450981,16.82957
SD-SY (690).jpg,82.86452,95,95,36,19,22.051903
SD-SY (691).jpg,74.70906,95,95,40,25.040293,16.469175
SD-SY (692).jpg,57.237885,95,63,39,21,16
SD-SY (693).jpg,58,58,63,21,15,21
SD-SY (694).jpg,67.46271,95,62,36,20,20.051208
SD-SY (695).jpg,55,58,52,18,28.363695,17
SD-SY (7).jpg,95,95,58,40,15,30.36338
SD-SY (8).jpg,65.19034,95,55.71781,36,15,28.932205
SD-SY (80).jpg,55,95,55,36,20,20.806112
SD-SY (81).jpg,63.961197,95,61,35,37,35
SD-SY (82).jpg,59.17633,95,82.52113,36,17,15
SD-SY (83).jpg,95,95,59,40,20,22
SD-SY (94).jpg,59.006577,95,61,20.679106,19,29.6758
SD-SY (95).jpg,50.59005,68.873314,60,36,17,19
SD-TJ (1).jpg,65,58,57,19,22.428347,16
SD-TJ (10).jpg,64.23195,95,95,17,19.101923,33.677513
SD-TJ (104).jpg,53.314022,63,95,16,37,36
SD-TJ (105).jpg,55.409424,95,61.94671,37,22,22.620888
SD-TJ (106).jpg,57,63,56,24.5441,36,18
SD-TJ (107).jpg,95,95,95,37,35,32.892006
SD-TJ (11).jpg,61.560158,95,56.368675,35,38,19.523552
SD-TJ (118).jpg,71.59281,55,63,38,31.802242,15
SD-TJ (119).jpg,72.348915,95,91.75116,35,38,22
SD-TJ (126).jpg,56.961327,95,50,36,39,21.452396
SD-TJ (13).jpg,58.22016,95,95,20.520954,17,28.044785
SD-TJ (138).jpg,95,95,95,39,37,18.602242
SD-TJ (139).jpg,95,59,62,37,34.948593,26.758778
SD-TJ (140).jpg,65.16106,95,64,37,17,16.995296
SD-TJ (141).jpg,73.34494,95,64.70183,35,29.707785,19.237457
SD-TJ (15).jpg,95,57,53.456528,24.159807,21,21.572617
SD-TJ (152).jpg,70.792435,56,83.774155,32.96388,38,20.543716
SD-TJ (159).jpg,95,95,95,39,24.101868,25.254189
SD-TJ (160).jpg,95,86.06738,95,26.47219,18,26.14111
SD-TJ (17).jpg,57.89143,64,60,39,38,30.4156
SD-TJ (172).jpg,95,60.962345,95,19,19.935663,18
SD-TJ (173).jpg,86.637344,51.315365,95,22,16,19
SD-TJ (174).jpg,95,62,95,17,24.661177,16
SD-TJ (179).jpg,95,77.25552,95,20,22.904953,20.307697
SD-TJ (18).jpg,63,50.38458,52,16,39,20
SD-TJ (189).jpg,92.89597,53.45607,95,16,18,19
SD-TJ (19).jpg,92.65487,95,95,40,17,16.097427
SD-TJ (190).jpg,51.733917,52,95,21,30.542156,21
SD-TJ (191).jpg,51.464954,54,90.18747,39,18,16
SD-TJ (199).jpg,95,52.31508,95,20,17,19
SD-TJ (2).jpg,56,95,61.892223,37,35,16
SD-TJ (201).jpg,57.440277,53,95,22,25.534735,20
SD-TJ (202).jpg,69.4111,62,95,20,30.225094,17.121902
SD-TJ (203).jpg,83.91037,64,95,36.05536,27.689638,15
SD-TJ (215).jpg,50.155457,64,54,17.164934,40,18
SD-TJ (216).jpg,60.70916,95,58,38,37,16
SD-TJ (219).jpg,57,56,65,16.628502,22,21
SD-TJ (235).jpg,67.044205,93.13133,95,32.907455,39,22
SD-TJ (236).jpg,56,58,51,39,38,34.703705
SD-TJ (237).jpg,50.813866,52.291348,53,36,26.805922,19
SD-TJ (238).jpg,89.81729,95,73.86662,35,27.256134,26.48093
SD-TJ (249).jpg,52,60,56,22.435959,38,15.468592
SD-TJ (250).jpg,59.279167,62.58145,65,37,36,15.775839
SD-TJ (3).jpg,59.15866,53,55,15,17.798428,18
SD-TJ (31).jpg,60.1064,54,72.26572,23.979988,17,18
SD-TJ (32).jpg,83.62238,65.508064,95,21.785969,37,18.680311
SD-TJ (39).jpg,89.84499,95,52,36,21,16
SD-TJ (40).jpg,61.148468,55.00674,55,38,16.958944,18
SD-TJ (5).jpg,74.9908,53.659386,95,39,15.696448,15.833242
SD-TJ (51).jpg,70.24516,73.36854,54,39,15,37.133476
SD-TJ (52).jpg,56.91873,94.69588,55,40,21.806921,16
SD-TJ (53).jpg,61,63,52,21.580458,36,22
SD-TJ (6).jpg,95,72.97642,58.002525,20,38,18
SD-TJ (66).jpg,56.574474,68.17213,55,39,16,40
SD-TJ (7).jpg,50,51,64,39,36,18
SD-TJ (71).jpg,52.420753,95,60,38,25.024292,20.061752
SD-TJ (72).jpg,88.2092,57,64,19,38,21
SD-TJ (75).jpg,93.32347,95,61.748657,38,21,17.396917
SD-TJ (84).jpg,63.516037,95,69.811874,40,40,18.676754
SD-TJ (87).jpg,84.379166,95,95,39,22,40
SD-TJ (88).jpg,70.33936,95,51.138405,36,36,15
SD-TJ (9).jpg,56,53,60.180534,20,21,21.65884
SD-WH (1).jpg,50.33458,53,53,29.284143,34.490868,17.742525
SD-WH (100).jpg,86.417854,78.59094,92.3401,40,19,37
SD-WH (101).jpg,54.295235,95,64.44469,37,17,20
SD-WH (102).jpg,92.07437,95,95,39,21,40
SD-WH (115).jpg,57.380898,54,64.88988,18,15,39.766163
SD-WH (122).jpg,58,52,61,22,40,33.66846
SD-WH (123).jpg,81.12686,93.49602,54.82734,36,15,35.297394
SD-WH (124).jpg,78.31069,95,79.04966,37,20,25.766212
SD-WH (13).jpg,51.89348,62,51.3603,20,39,17.656511
SD-WH (14).jpg,68.69125,59,95,20.414242,22,30.631092
SD-WH (15).jpg,51.93066,54,51,20,39,17.173168
SD-WH (16).jpg,56,55,55,19,37,16.13244
SD-WH (274).jpg,95,95,76.906715,40,17,21
SD-WH (275).jpg,59.256767,95,55,37,34.536667,15
SD-WH (28).jpg,51.473495,61.28546,57.88401,34.6876,20.795889,19
SD-WH (281).jpg,57.05054,62,64,40,38,20
SD-WH (282).jpg,95,95,95,36,26.140776,24.49879
SD-WH (35).jpg,81.32713,53.779137,95,22,37,16
SD-WH (36).jpg,63.19095,56,72.782104,15,38,16
SD-WH (369).jpg,58,53,57,17,32.417118,15
SD-WH (370).jpg,58.246025,95,58,36.490467,19,15
SD-WH (371).jpg,67.201225,61,56,20,18.372198,37.55289
SD-WH (48).jpg,53.80927,95,59,38,16,16
SD-WH (49).jpg,61,65,95,15,20,19
SD-WH (50).jpg,61,95,95,19,21,36
SD-WH (529).jpg,95,95,95,37,33.589233,18.456532
SD-WH (55).jpg,69.67392,95,56,39,18,38.732616
SD-WH (601).jpg,60.41063,95,51,39,31.318596,22
SD-WH (602).jpg,68.847015,95,95,36,20.70333,19.74767
SD-WH (603).jpg,76.965225,63.756725,95,37,18,31.8227
SD-WH (604).jpg,51.495197,51,55,34.99562,16,22
SD-WH (605).jpg,53.783558,53.156357,95,35,37.462517,18.612877
SD-WH (606).jpg,95,95,95,38,35,24.99379
SD-WH (607).jpg,73.8416,95,95,37,39,36
SD-WH (608).jpg,52.244865,95,62,39,36,21.628017
SD-WH (609).jpg,50.549362,95,61,38,40,15
SD-WH (610).jpg,51,60,51,17,39.70996,20.892147
SD-WH (611).jpg,79.34343,79.577576,95,25.742832,22.715662,26.295944
SD-WH (612).jpg,52.59018,64,63.370728,21,15,18
SD-WH (613).jpg,50.39426,52,51.09864,16,20,19
SD-WH (614).jpg,56.517746,95,54,38,40,16.047764
SD-WH (615).jpg,73.13251,95,50.93935,40,35,19.302532
SD-WH (616).jpg,65.95383,95,59,36,22,20
SD-WH (627).jpg,73.21617,95,59,36,19,25.708961
SD-WH (628).jpg,95,95,51.557434,36,35,31.972744
SD-WH (629).jpg,52.098454,52,52,38,40,28.839245
SD-WH (630).jpg,72.78447,95,61,39,21.846573,24.118103
SD-WH (631).jpg,57,50,58,15,18,22
SD-WH (632).jpg,58.094925,56,54,19,40,17
SD-WH (635).jpg,95,72.199234,74.05377,35,37,16
SD-WH (636).jpg,51.968674,64,50.749447,15,19.822039,21.337399
SD-WH (637).jpg,71.88111,95,53,35,39,38.601196
SD-WH (638).jpg,95,95,95,36,38,15
SD-WH (639).jpg,95,95,95,39,39,15
SD-WH (640).jpg,79.75737,95,62,37,21,15
SD-WH (66).jpg,95,89.56085,60.486603,19,37,28.916485
SD-WH (67).jpg,51,62,62.954514,27.448557,16.3755,20
SD-WH (68).jpg,53.764126,52,59,21,34.25051,15.977247
SD-WH (690).jpg,53.47455,51,56.7229,19,40,17.02948
SD-WH (691).jpg,55,51,64,26.061413,38,20
SD-WH (692).jpg,50.58984,56,60,19,35,22
SD-WH (698).jpg,51.73109,95,51,38,39,20
SD-WH (699).jpg,60.76375,95,61,38,38.248062,17
SD-WH (700).jpg,57,59,62,18.88005,38,21.116066
SD-WH (80).jpg,72.377625,51,62.49582,21.667536,17,19
SD-WH (83).jpg,63.793533,95,65,39,18.318047,21
SD-WH (853).jpg,54.503735,95,56,36,22,19.791859
SD-WH (854).jpg,62.31637,95,50,39,19.722132,18
SD-WH (88).jpg,60.9802,62.53958,95,23.516584,29.963087,28.125751
SD-WH (89).jpg,50.512398,64,63,21,17,22.385778
SD-XM (101).jpg,61.28688,56,55,22.861004,38.66642,19.623053
SD-XM (112).jpg,69.44274,95,59.552773,36,35,39
SD-XM (113).jpg,55,61,60,19,40,16.610214
SD-XM (114).jpg,53.358,65.718,56,28.679688,38,16
SD-XM (126).jpg,59,95,61,38.297924,17,18
SD-XM (127).jpg,95,95,95,37,35,28.559963
SD-XM (134).jpg,79.52544,95,54,28.799368,26.10418,26.753826
SD-XM (135).jpg,95,95,60,35,21.8354,20.52827
SD-XM (146).jpg,78.79222,90.11276,66.44339,27.981253,17,32.210827
SD-XM (147).jpg,53.38305,55,54,16,15.5613365,20
SD-XM (195).jpg,51.415257,56,65,35,39,24.664135
SD-XM (196).jpg,58.309334,52.017147,53,21.729815,37,18
SD-XM (202).jpg,95,95,59.05299,39,35,18.602406
SD-XM (203).jpg,95,95,57.418816,36,37,19
SD-XM (211).jpg,58.82091,58,59,40,37,37
SD-XM (212).jpg,54,55,58,30.422953,35,18.650927
SD-XM (213).jpg,63.733788,95,50,38,38,18.265316
SD-XM (214).jpg,54.1073,65,53,18.354,39,19
SD-XM (215).jpg,65,57,55.067482,21.939747,37,31.29557
SD-XM (216).jpg,63.793,61,61,37,38,20
SD-XM (217).jpg,93.97495,95,64,37,22,15
SD-XM (218).jpg,51.55994,62,57,19,20.804934,35
SD-XM (220).jpg,51,95,61,40,15,19
SD-XM (221).jpg,78.06289,52,63,19,16,22
SD-XM (222).jpg,56.446396,64,63,40,36,35
SD-XM (223).jpg,88.10745,95,73.6721,39,22,16.404089
SD-XM (224).jpg,61,63,52.280052,34.129105,15.348055,21.340645
SD-XM (225).jpg,70.47054,55,58,19,22.129652,25.836044
SD-XM (26).jpg,65,63.400387,58,37,19,20
SD-XM (27).jpg,52.94362,53,62,35,38,28.923176
SD-XM (28).jpg,95,95,67.50647,38,16,22.62918
SD-XM (282).jpg,51.397705,59,58,15,16,18.683048
SD-XM (283).jpg,95,95,95,38,40,30.902332
SD-XM (284).jpg,77.09621,56.40201,52.295197,38,22,23.616905
SD-XM (285).jpg,95,95,64,17,35,15.394718
SD-XM (29).jpg,53.00545,95,55,35,23.41576,17.502743
SD-XM (321).jpg,70.43429,95,72.93594,39,35,15
SD-XM (322).jpg,87.50024,95,58,40,34.47978,18
SD-XM (323).jpg,52.43654,51.065193,53,38.271706,35,19
SD-XM (324).jpg,94.59204,95,51,35,16.100338,39
SD-XM (40).jpg,54.33085,61.54893,58,37,38,16.961426
SD-XM (41).jpg,76.34083,74.83611,52,36,19,20.198235
SD-XM (46).jpg,52.54273,95,59.71463,38,18,35.830204
SD-XM (57).jpg,59.303856,95,50,35,20,22
SD-XM (58).jpg,88.000854,83.06135,62.319965,40,18,20.463108
SD-XM (59).jpg,68.77806,62,56,36,20.015615,25.985394
SD-XM (6).jpg,59,59,52,38.46177,35.369205,21
SD-XM (60).jpg,53,76.66244,61,37,30.268425,24.217625
SD-XM (61).jpg,51,61.227398,60,35,39,20.405159
SD-XM (62).jpg,78.889565,86.693375,53.472862,38,30.844275,22.751865
SD-XM (63).jpg,53.042778,60,61,20,40,15
SD-XM (64).jpg,58.9728,95,61,38,19,29.486855
SD-XM (65).jpg,68.51718,61,55,36,18.726593,22
SD-XM (66).jpg,65.84712,56.359703,59,37,17,18
SD-XM (67).jpg,82.778915,73.93314,79.914635,31.160002,37.523216,15.117033
SD-XM (68).jpg,63.45514,95,54,39,19,21
SD-XM (69).jpg,95,95,59,36,19,17.159912
SD-XM (7).jpg,54,51.71022,56,37,38,21
SD-XM (70).jpg,62.387726,95,64.99203,38,16,16
SD-XM (74).jpg,95,90.816025,95,26.655159,20,32.314995
SD-XM (79).jpg,55.36931,95,58,40,25.589466,15
SD-XM (8).jpg,56,93.25634,65,32.91585,36,18.919617
SD-XM (80).jpg,68.360115,95,55,36,31.51503,34.07201
SD-XM (92).jpg,59,64,55,18.115442,37.14553,21
SD-XM (93).jpg,63.25763,95,92.47684,40,28.978317,16
SD-XM (94).jpg,87.65585,95,69.497375,40,21,17.220026
ST-BH (1).jpg,66.10445,51,57,22.78458,38,15
ST-BH (104).jpg,50.190056,60,58,20,39,20.278107
ST-BH (112).jpg,55.369507,57,62,20,22,20.099644
ST-BH (113).jpg,95,77.5309,95,18,37,19.521885
ST-BH (125).jpg,78.21445,55,60,37,22.783972,17
ST-BH (126).jpg,54,57,58,35.77904,39,16
ST-BH (127).jpg,73.1906,59,55,21,21,15.712047
ST-BH (13).jpg,61,53,53,17,15.111694,16.100407
ST-BH (134).jpg,65,53,58,18,18,19
ST-BH (145).jpg,53.391975,65,52,16,38,22
ST-BH (146).jpg,62,65,53,20,38,17
ST-BH (147).jpg,54.53918,55,59,27.220242,39,16
ST-BH (159).jpg,52.031773,54,60,20,20,15.691847
ST-BH (160).jpg,50.0178,56,53,15.871624,19,22
ST-BH (167).jpg,58.180233,63,61,39,19.309738,19
ST-BH (168).jpg,53,65,59,20,35,15.595516
ST-BH (179).jpg,55,95,62,22,38,17
ST-BH (18).jpg,61,58,55,19,30.73491,22
ST-BH (180).jpg,95,95,59.3825,26.447609,20.633343,19.601112
ST-BH (181).jpg,52.91869,55,54,18.695791,18,19
ST-BH (19).jpg,54.51378,57,65,18,21,22
ST-BH (193).jpg,59,51,63,16,18,18
ST-BH (198).jpg,70.09451,85.270004,60.49955,35,36,36
ST-BH (199).jpg,61.77005,95,50,38,22,18
ST-BH (20).jpg,64,50,52,21,17,16
ST-BH (200).jpg,51.484383,95,51,15,22.227547,16
ST-BH (211).jpg,52.479286,56,63,18,15,18.335821
ST-BH (212).jpg,52,55,50,16,22.843573,18
ST-BH (213).jpg,57.087524,54,53,18,38,15
ST-BH (214).jpg,85.39118,95,95,36,21.714039,16
ST-BH (215).jpg,57.90217,60,62,20,37,17.20538
ST-BH (216).jpg,52,54,63,17,15,15.391646
ST-BH (217).jpg,70.54842,61,50,16,21,16.876469
ST-BH (218).jpg,68.65704,65,61,17.672762,40,27.101078
ST-BH (231).jpg,57.115303,95,55.295746,16,19,20
ST-BH (232).jpg,54.841938,95,63.588005,19,16,15.1612015
ST-BH (233).jpg,54.12229,95,88.16493,19,40,16
ST-BH (234).jpg,56.924126,95,59,25.479286,37.058544,15
ST-BH (245).jpg,59,51.235947,53,22.225513,37,21
ST-BH (246).jpg,68.63271,57,88.105934,37,40,38.00352
ST-BH (253).jpg,55.375282,95,53,19,24.5116,18
ST-BH (265).jpg,62.744812,63,65,20,20,25.3754
ST-BH (266).jpg,59,56,54,20,39,20
ST-BH (267).jpg,63,59,64,19,19,20
ST-BH (268).jpg,57,50,54,16,40,20
ST-BH (279).jpg,51.88958,64.204445,52,19,28.59822,19
ST-BH (284).jpg,56.754204,95,50,38,17.728683,24.22344
ST-BH (287).jpg,53,59,57,22,39,16.798803
ST-BH (299).jpg,51.459488,63,51,16,38,22
ST-BH (300).jpg,54,50,53.776825,18,19.92936,22.277695
ST-BH (31).jpg,70.567856,61,54,20,37,16.008692
ST-BH (32).jpg,65.27357,95,58,36,37,20.540491
ST-BH (35).jpg,50.912613,65,59,27.105825,27.893847,16
ST-BH (36).jpg,61.469902,95,65,39,35,23.38448
ST-BH (37).jpg,55,61,51,15,35.557266,19
ST-BH (38).jpg,60.857536,95,95,15,36,33.69146
ST-BH (39).jpg,64.74401,95,74.02617,39,36,19
ST-BH (40).jpg,51.581497,95,65,19,21,16.739212
ST-BH (41).jpg,62.126236,95,90.37195,35,18,36.13944
ST-BH (43).jpg,95,95,95,22,36,15.812235
ST-BH (44).jpg,60.220764,60,52,30.889917,37,16
ST-BH (45).jpg,95,91.74492,95,22,38,24.445251
ST-BH (46).jpg,52.0346,64,56,16,28.55088,15
ST-BH (47).jpg,53,58,54,17,20.525503,19.981434
ST-BH (48).jpg,95,84.87244,95,22,39,21
ST-BH (50).jpg,51.46972,95,65,27.023653,38.090874,19
ST-BH (51).jpg,57.92891,95,50,38,36.50097,27.391922
ST-BH (52).jpg,60,53,64,21,37,16
ST-BH (53).jpg,59,58,50,21,39,19
ST-BH (54).jpg,62,53,54,18,36,17
ST-BH (55).jpg,51,50,53,24.661612,38,20.177593
ST-BH (57).jpg,59,51,63,20,18.843033,25.404976
ST-BH (58).jpg,51.095695,55,58,37,36,20
ST-BH (59).jpg,95,95,91.890465,37,37,16.088036
ST-BH (60).jpg,52.294327,64,51,35,21,20
ST-BH (61).jpg,63.10418,50,64,22,39,21
ST-BH (62).jpg,59,52,55,17,18,15
ST-BH (64).jpg,59.492302,60,78.16638,19,35,19
ST-BH (65).jpg,52.97988,95,50,35.346424,40,19
ST-BH (66).jpg,57,57.915016,61,16,38,20
ST-BH (67).jpg,61,63,61,19,38,20
ST-BH (68).jpg,53.55961,55,62,16,37.123142,16.83596
ST-BH (69).jpg,50.63707,95,57,38,22,18
ST-BH (71).jpg,62,95,95,31.79056,22.683115,38.20022
ST-BH (72).jpg,95,95,95,35,40,20.62489
ST-BH (73).jpg,58.44722,55,63,15.7979555,20.372623,15
ST-BH (74).jpg,62.555984,95,68.42062,31.443499,21,15.394239
ST-BH (75).jpg,56.795006,50,53,18.357857,16,19
ST-BH (76).jpg,59.212784,95,60,30.050611,16,16
ST-BH (90).jpg,90.55275,60,52,36,20,15
ST-BH (91).jpg,56,61,56,35,36,22.163307
ST-BH (92).jpg,58.432537,65,53,22,16.051952,21
ST-BH (95).jpg,69.214775,62,50,18,35,18
ST-DL (1).jpg,50.11894,95,60,38,31.385015,18
ST-DL (110).jpg,58.661964,61,62.223904,36,16,19
ST-DL (111).jpg,83.324646,95,69.93317,40,33.629517,26.43467
ST-DL (112).jpg,83.730965,95,61,39,35.368164,22
ST-DL (113).jpg,51.012966,60,63,18,16,18
ST-DL (124).jpg,56.665054,55,53.50878,35,40,22
ST-DL (125).jpg,51.324818,53.006313,53.094643,15,39,21.617012
ST-DL (1282).jpg,95,95,95,40,38,17
ST-DL (1283).jpg,95,95,95,22,36,29.263004
ST-DL (1284).jpg,90.497894,57,69.08408,17,40,15
ST-DL (1285).jpg,95,83.56337,95,15,38,21.27679
ST-DL (1293).jpg,82.44472,64,95,21,36,19
ST-DL (1294).jpg,57.24623,95,54.996696,19,37,17
ST-DL (1295).jpg,54,62,74.12239,19,17.912273,15
ST-DL (1296).jpg,95,62,95,18,39,22.991486
ST-DL (1297).jpg,56.850952,60,56.353874,20,37,16.372017
ST-DL (1298).jpg,76.833855,61.345493,95,21,39,22
ST-DL (132).jpg,50.76101,51,65,16,22,15
ST-DL (144).jpg,50.07134,65,56,16,38,22
ST-DL (145).jpg,66.285286,55,95,36,32.87419,21
ST-DL (146).jpg,50.954704,95,61,39,19,21
ST-DL (147).jpg,52,52,63,20,38,16
ST-DL (1537).jpg,69.69615,95,95,36,37.297714,33.411015
ST-DL (1538).jpg,95,82.39697,95,21,31.54982,19
ST-DL (1539).jpg,71.73016,95,95,35,35,30.275894
ST-DL (1540).jpg,61,56,60,22,40,22
ST-DL (158).jpg,80.83542,51,95,20,17,15
ST-DL (163).jpg,78.99247,95,74.09006,39.64714,36,24.01247
ST-DL (164).jpg,61.99131,95,95,37,16,20.709883
ST-DL (1674).jpg,50.86393,61.492382,55,15,34.14009,20
ST-DL (1675).jpg,56.213333,58,54,22,15,21
ST-DL (1676).jpg,64.18965,62,95,21,39,18
ST-DL (1677).jpg,68.225586,64,91.26785,16,39,22
ST-DL (1678).jpg,68.88347,56,95,18,32.605682,22
ST-DL (1679).jpg,50.869,64,50.848976,16,40,16
ST-DL (17).jpg,53.122375,52,51,19,22,15
ST-DL (176).jpg,95,95,95,37,37,21
ST-DL (179).jpg,51.33165,55,57,21,38,17.280188
ST-DL (18).jpg,53.086826,60,52,27.482103,30.874664,19
ST-DL (180).jpg,95,65,95,15,31.444403,18
ST-DL (185).jpg,53.341904,50,70.03702,21,35,21
ST-DL (19).jpg,62,63,56,20,40,16.186676
ST-DL (196).jpg,52.005493,60,52.445133,19,40,17.93521
ST-DL (197).jpg,67.910355,55,85.71823,21,30.755285,36.899258
ST-DL (198).jpg,88.157875,50,51.61724,16.50808,38,23.037945
ST-DL (2016).jpg,51.16491,61,59.01883,25.364645,35,16.272505
ST-DL (2017).jpg,52,63,65,20,18,17
ST-DL (2023).jpg,95,94.16257,95,19.099169,39,22.42826
ST-DL (2024).jpg,95,64.88271,95,30.753845,37,35.893543
ST-DL (2030).jpg,54.363106,62,61,21,20,15
ST-DL (2031).jpg,60,58,60,18,40,19
ST-DL (2037).jpg,68.191925,58.335464,54,39,20,19
ST-DL (2038).jpg,84.11498,95,60,35,23.906506,16.43416
ST-DL (2044).jpg,74.079506,95,52,38,20,18
ST-DL (2045).jpg,61.282234,95,65,37,20,16
ST-DL (2051).jpg,52.522682,51,53,23.42306,20.251242,21
ST-DL (2052).jpg,70.20911,95,61.92166,38,36,35.304935
ST-DL (31).jpg,64.15956,95,55,40,16,19
ST-DL (32).jpg,95,95,95,15,35,18
ST-DL (39).jpg,83.01466,55.046215,95,20,18,18
